사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2020-09,8호선,544,모란,19,0,"1,862",663,"2,742","2,570","7,463","3,296","9,512","6,431","5,792","4,445","5,298","4,753","5,859","4,818","6,119","4,305","6,334","5,223","6,473","5,522","7,784","5,126","8,340","5,398","7,508","5,818","7,967","6,989","4,790","4,789","3,324","2,717","2,978","2,902","2,026","2,186",974,"1,223",1,276,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,601,개화,21,1,"1,790",330,"4,555","2,379","9,933","3,074","6,856","4,975","3,062","2,295","2,036","1,624","1,876","1,978","1,937","1,994","1,951","1,789","2,128","1,705","2,279","2,154","3,216","1,918","4,474","2,764","6,102","4,585","2,751","4,421","1,539","2,433","1,615","1,860",472,"1,394",192,734,0,77,0,0,1,0,0,0,2020-10-03 09:02:33
2020-09,9호선,602,김포공항,24,0,"1,319","1,117","3,004","7,668","6,766","13,514","7,893","18,254","6,787","15,112","6,803","13,863","7,682","14,831","7,651","16,073","9,658","19,089","10,392","16,135","11,222","14,302","10,328","18,452","14,611","20,404","16,139","22,737","12,933","14,470","11,616","5,743","12,044","3,136","7,670","2,110",635,"1,074",20,511,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,603,공항시장,0,0,"2,749",119,"3,953","1,001","7,551","1,713","7,800","3,398","4,635","2,432","3,590","2,668","3,443","2,805","3,677","2,821","3,600","3,059","3,339","3,478","3,467","4,229","3,279","4,808","3,475","6,036","3,213","8,539","2,220","8,393","1,802","5,162","1,587","4,095",991,"3,310",380,"2,342",0,217,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,604,신방화,2,0,"4,033",717,"9,625","2,334","22,637","4,292","21,278","9,483","11,323","4,954","7,500","4,288","7,040","4,912","6,873","5,844","7,273","5,947","6,771","5,848","7,371","8,772","7,638","8,679","7,264","11,127","8,323","20,126","4,521","17,650","3,611","9,783","3,124","9,406","2,132","6,584",702,"3,991",0,96,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,605,마곡나루(서울식물원),0,1,"3,065",808,"7,557","5,279","22,306","9,040","22,470","30,746","10,653","16,928","7,439","8,257","7,543","6,986","8,777","7,662","9,138","8,092","8,961","8,553","10,407","9,154","12,980","10,412","20,137","16,003","29,106","26,382","13,884","22,807","10,538","13,196","10,629","10,713","7,255","9,237","2,955","6,043",39,409,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,606,양천향교,2,0,"3,835",799,"7,940","4,889","23,812","8,922","23,609","29,214","12,016","12,856","8,393","6,535","8,038","6,786","9,293","7,254","8,798","7,173","8,964","8,299","10,234","8,171","11,100","9,439","15,624","13,425","24,701","22,852","10,057","20,798","5,840","12,734","5,046","10,345","3,065","8,554","1,198","5,889",4,56,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,607,가양,39,0,"12,851","1,686","20,376","8,897","58,751","19,799","58,535","34,966","31,570","21,732","21,600","12,964","21,663","14,361","22,198","14,743","20,882","16,923","19,385","18,571","21,320","20,800","24,471","25,044","29,004","31,820","35,291","56,149","17,520","49,681","11,926","27,530","10,311","25,893","6,290","18,985","1,817","11,994",2,563,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,608,증미,0,0,"1,828",777,"6,167","2,503","16,832","6,699","16,302","29,031","8,279","10,751","6,692","6,308","6,995","5,707","6,916","6,009","7,407","6,658","7,306","6,718","7,785","8,474","8,783","7,972","12,419","9,748","24,965","17,353","8,286","15,610","5,047","7,115","4,566","6,358","2,779","4,504",994,"2,694",0,90,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,609,등촌,2,0,"4,384",790,"11,432","3,544","32,138","6,220","38,456","15,080","17,139","9,072","11,968","7,279","11,307","7,959","11,920","8,977","11,515","9,854","10,969","10,285","11,403","13,315","12,043","14,679","12,350","20,601","15,518","33,198","7,464","28,428","5,637","14,916","4,965","12,325","3,249","9,521","1,124","5,968",0,10,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,610,염창,8,0,"9,475",511,"21,546","3,986","59,938","7,024","66,541","20,200","33,700","10,361","18,963","7,772","15,848","8,329","16,718","10,681","15,882","11,040","13,947","12,494","13,201","16,330","14,123","19,895","17,406","33,907","21,256","58,299","11,255","51,392","8,312","30,261","7,298","25,844","4,963","19,902","1,564","13,655",4,336,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,611,신목동,1,0,"1,475",293,"4,621","1,700","14,554","2,496","14,196","4,637","6,450","2,227","3,763","1,720","3,123","2,062","3,423","2,333","3,291","2,680","3,090","2,729","3,300","3,127","4,154","4,259","4,625","6,109","4,892","11,602","2,279","9,585","1,606","5,268","1,557","4,996","1,345","3,594",364,"2,306",0,53,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,612,선유도,8,0,"1,435",982,"4,159","4,791","15,474","9,621","16,710","29,922","7,394","13,407","4,874","5,149","4,895","5,008","5,758","4,870","5,983","5,873","6,207","6,211","7,295","6,508","9,337","7,015","15,081","9,343","27,182","15,830","10,913","12,404","6,206","6,182","5,271","5,240","3,663","3,879","1,201","2,298",0,37,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,613,당산,21,0,"7,013","1,110","13,820","5,555","39,494","13,469","45,750","35,591","26,571","20,209","17,117","12,128","16,702","12,505","18,662","13,686","18,264","15,080","17,552","15,456","17,779","17,408","19,491","20,848","26,963","32,691","39,610","52,229","20,725","39,045","15,919","23,819","14,592","21,624","10,325","16,907","4,019","11,424",1,411,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,614,국회의사당,2,0,699,"1,265","1,198","6,959","3,019","36,417","4,579","123,851","4,065","52,986","4,791","15,673","7,607","10,958","7,844","9,799","9,763","10,876","12,980","8,535","15,271","7,209","18,609","6,643","50,944","7,575","94,281","7,352","32,466","4,711","18,739","2,645","16,428","2,381","9,131","1,592","2,545","1,032",1,9,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,615,여의도,5,0,"2,261","1,615","2,979","17,674","6,717","100,706","8,435","119,883","8,252","47,969","8,816","17,289","12,781","14,905","13,179","14,427","15,362","15,771","16,960","13,790","21,555","12,191","32,791","11,981","93,043","13,935","108,598","17,020","45,487","11,838","29,362","6,998","24,982","5,945","12,860","4,407","3,322","2,421",0,100,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,616,샛강,14,0,772,750,"1,587","3,843","3,353","13,036","4,651","26,076","3,302","11,817","3,205","5,662","3,513","4,768","3,773","4,252","4,631","4,513","5,242","4,929","6,113","4,049","8,208","4,672","14,742","5,705","22,314","8,322","8,906","5,271","5,791","3,136","5,750","2,395","3,456","1,739","1,521","1,065",0,14,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,617,노량진,305,2,"14,037","1,647","20,406","10,023","50,688","22,537","72,040","44,164","39,670","23,577","23,846","18,032","22,523","17,949","24,430","22,894","26,269","24,475","24,485","22,586","24,550","27,869","27,493","30,683","33,312","45,444","43,866","68,145","22,989","47,946","20,403","29,567","19,308","29,519","17,366","22,536","5,500","14,964",7,458,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,618,노들,14,3,"3,099",196,"4,344","1,235","13,432","1,766","16,824","3,214","9,085","2,529","5,835","2,565","4,763","2,711","4,667","3,161","5,082","3,558","4,722","3,782","4,246","5,597","4,614","5,610","5,067","8,162","5,062","13,809","3,219","10,234","2,275","5,726","2,054","5,508","1,558","4,081",524,"2,613",0,21,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,619,흑석(중앙대입구),8,1,"2,845",824,"4,692","4,422","13,354","9,717","17,580","13,374","11,048","10,675","8,148","8,062","8,200","6,898","8,918","8,291","9,053","9,353","9,378","7,867","10,326","9,756","11,308","10,427","16,392","13,886","13,794","20,890","7,601","15,012","6,328","9,734","5,903","8,431","5,341","6,509","1,945","4,108",0,10,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,620,동작(현충원),7,1,817,166,"1,375","1,535","3,982","1,395","5,012","2,461","2,882","1,479","1,767","1,201","1,672","1,339","1,885","1,302","2,038","1,349","1,941","1,421","1,931","1,370","2,531","1,546","2,621","2,291","3,564","3,789","1,776","2,706","1,467","1,557","1,185","1,501",872,"1,254",341,710,0,861,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,621,구반포,4,0,450,206,"1,452","1,579","3,378","3,000","4,397","6,216","2,913","3,995","2,331","2,980","2,237","2,897","2,784","3,111","3,169","3,384","3,270","3,162","3,503","3,461","4,242","3,371","5,099","4,304","7,263","6,216","3,811","4,331","2,888","2,330","2,393","2,020","1,603","1,590",389,"1,261",0,51,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,622,신반포,0,0,392,349,"1,467","3,253","4,213","5,800","5,234","7,141","2,977","4,552","2,369","2,683","2,215","2,033","2,551","2,334","2,840","3,125","3,183","2,643","4,209","3,106","5,806","3,126","6,913","3,837","6,743","5,987","3,801","4,103","2,395","2,355","2,189","2,084","1,521","1,679",497,"1,003",0,15,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,623,고속터미널,9,0,"1,635",938,"3,989","9,827","11,656","15,069","15,341","21,311","10,900","21,283","8,760","19,063","10,140","18,794","12,098","20,112","12,801","22,040","13,918","21,378","16,089","23,219","18,849","22,936","22,139","26,898","24,067","33,539","20,768","22,151","18,618","13,206","14,296","10,865","11,125","7,618","3,609","4,172",2,46,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,624,사평,7,0,716,195,"2,150","2,481","7,135","3,906","7,052","5,689","4,160","2,842","2,773","1,929","2,696","2,246","3,121","2,697","3,240","2,999","3,265","3,031","3,536","3,053","5,128","3,758","5,565","5,121","5,667","7,891","3,512","6,148","1,978","3,162","1,345","2,792","1,037","1,958",375,"1,248",0,1,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선,625,신논현,7,0,"3,065","1,526","10,193","13,516","25,049","39,028","32,773","76,993","21,949","78,046","17,186","42,997","19,993","30,043","24,291","29,225","26,682","33,888","29,572","31,648","35,297","31,180","42,526","33,225","63,895","41,909","89,550","64,342","63,879","40,683","46,252","20,377","46,096","16,996","32,289","12,508","11,632","7,066",6,704,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,639,서울역,44,0,"1,792",520,"1,626","6,081","6,684","10,374","9,610","15,647","4,949","11,516","4,841","8,276","5,533","7,412","7,442","8,040","7,865","7,172","6,596","6,920","9,294","6,898","10,594","7,832","14,199","9,132","18,642","10,800","12,953","8,644","9,126","5,019","8,861","4,476","6,137","3,138","2,688","1,222",5,963,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,640,공덕,10,0,768,150,"1,570",983,"4,322","2,443","3,946","8,068","2,251","5,303","1,412","2,106","1,466","2,049","1,853","1,840","1,869","2,146","1,725","2,081","1,852","2,477","2,358","2,663","3,851","4,019","6,574","7,185","3,638","5,118","2,379","2,746","2,272","2,437","1,338","1,887",708,"1,280",30,550,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,641,홍대입구,81,5,"2,137",380,"3,267","2,506","6,571","5,738","8,509","16,466","5,811","14,096","4,237","9,630","4,912","9,328","6,380","11,640","7,233","12,131","7,794","12,003","9,439","12,114","11,733","12,004","16,268","14,465","22,374","20,197","16,511","13,433","15,718","6,797","16,977","5,926","14,897","4,302","6,018","2,959",395,855,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,642,디지털미디어시티,52,1,"2,466",578,"4,846","4,882","13,909","23,010","15,380","67,546","8,742","30,554","5,400","11,030","5,591","7,656","6,609","7,978","7,139","8,339","7,717","6,635","9,849","6,545","13,170","7,423","31,406","10,622","67,285","17,344","27,381","12,362","15,494","6,627","12,935","5,709","8,373","4,396","3,366","2,384",218,953,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,643,마곡나루(서울식물원),7,0,"1,045",806,"2,715","6,889","8,304","13,733","9,168","40,283","4,390","18,659","2,761","5,250","2,964","2,915","3,615","3,411","3,692","3,470","3,730","3,478","5,825","3,220","10,421","3,959","28,006","6,047","31,622","10,276","13,015","6,568","8,324","4,000","6,508","3,975","3,942","2,979","1,298","1,824",199,"1,673",0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,644,김포공항,10,0,"1,590","1,232","2,653","7,276","5,627","14,246","7,905","15,589","10,222","8,878","12,449","7,509","12,689","7,809","10,729","8,829","14,659","10,048","14,571","7,799","13,636","6,455","11,836","8,720","18,797","9,888","21,982","10,318","17,366","6,305","14,230","2,842","18,036","1,607","12,238","1,299",941,686,81,400,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,645,계양,7,0,"6,525",639,"15,895","2,451","43,191","3,246","37,585","5,160","17,948","3,759","10,664","3,173","9,607","3,463","9,188","4,524","8,044","5,284","6,644","5,665","6,594","8,249","7,529","9,593","8,072","16,561","7,160","32,366","4,363","33,378","3,091","17,961","2,577","15,847","1,699","12,120",717,"6,584",103,"1,480",0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,646,검암,457,27,"6,033",324,"12,672","2,395","32,126","7,049","22,991","12,461","11,216","4,301","6,692","3,191","6,500","2,843","6,592","3,935","5,658","4,563","4,999","4,837","5,181","5,551","6,414","7,681","7,990","11,018","11,805","23,411","4,438","23,707","3,533","13,783","2,922","10,919","1,942","9,794",724,"5,446",112,"2,781",0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,647,청라국제도시,40,0,"2,832",66,"12,913","3,042","25,058","6,699","14,902","14,871","7,212","3,822","4,788","2,333","5,021","2,542","5,184","3,288","4,827","3,594","3,854","3,466","4,753","4,268","6,047","5,911","9,937","8,099","16,352","16,537","4,626","19,243","3,356","10,176","2,759","8,269","2,234","6,733",673,"4,819",85,"1,165",0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,648,운서,19,0,"5,207",313,"8,013","4,308","14,825","7,763","14,700","10,578","6,858","7,617","6,553","4,246","7,306","4,561","7,808","4,709","6,620","5,733","6,766","5,350","7,289","7,415","8,886","7,313","12,013","10,328","10,518","16,533","5,491","13,470","5,254","8,717","5,129","7,836","3,085","8,707","1,317","4,806",111,"2,206",0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,649,공항화물청사,8,0,399,572,"1,019","6,097","1,606","11,966","2,170","19,625","1,569","3,700",462,"1,933",645,"2,588",873,"3,439","1,281","1,413","1,875",841,"2,494",699,"4,867","1,313","8,449","1,234","14,717",798,"4,212",975,"2,116","1,881","2,729",744,"2,527",238,662,93,5,34,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,650,인천공항1터미널,0,0,"1,204","2,314","1,471","6,047","2,953","11,336","5,343","16,604","4,304","5,171","1,847","3,873","2,415","6,371","2,285","5,604","3,842","4,691","4,508","4,345","7,038","3,911","6,022","4,440","11,639","5,854","14,744","2,653","5,590","2,262","4,393","2,676","4,583","1,755","2,561",957,467,519,2,320,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,651,인천공항2터미널,0,0,570,"1,283",956,"4,010","1,700","5,492","2,804","8,248","2,629","2,963",662,"2,242",940,"3,336","1,269","3,741","1,793","1,928","2,154","1,468","3,896","1,490","4,117","2,271","6,014","3,001","8,768","1,087","3,566",606,"2,494",622,"2,246",734,"1,289",405,304,134,0,179,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,공항철도 1호선,652,영종,5,0,"1,683",119,"5,176","1,155","9,296","2,240","6,620","3,273","4,347","2,184","3,716","1,731","3,335","2,370","3,865","2,874","3,397","2,993","3,004","3,228","3,469","3,647","3,494","3,558","3,887","4,976","3,359","7,087","2,169","8,231","1,971","5,462","1,562","4,209","1,079","3,856",498,"2,408",50,"1,483",0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선2~3단계,626,언주,8,1,"1,065",867,"2,062","6,553","4,884","15,177","6,639","47,709","5,755","33,988","5,786","14,751","6,746","7,840","7,804","7,549","8,069","8,946","9,597","8,090","11,307","7,774","14,511","7,311","26,944","8,332","43,447","9,551","20,925","7,630","11,233","4,716","10,245","4,303","6,819","2,708","1,920","1,894",0,156,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선2~3단계,627,선정릉,2,0,858,777,"3,196","5,152","6,980","13,773","7,261","45,179","5,438","36,893","4,488","13,747","5,031","8,680","6,182","7,755","7,080","8,486","7,709","7,970","9,424","7,132","12,259","7,420","21,632","8,908","40,596","10,618","23,096","8,439","12,182","5,151","10,532","5,207","7,861","3,970","2,080","1,867",0,27,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선2~3단계,628,삼성중앙,3,0,564,362,"1,983","3,991","4,059","12,069","5,005","33,020","4,022","23,359","3,527","8,121","3,914","4,569","4,595","4,725","5,268","5,491","5,903","4,451","6,990","5,015","8,937","4,705","16,876","6,037","31,842","8,457","13,716","6,049","7,756","3,456","6,349","3,003","3,910","2,119","1,282","1,428",0,16,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선2~3단계,629,봉은사,0,0,"1,193","1,102","3,978","9,435","7,693","27,748","8,009","72,416","6,347","47,914","5,954","18,278","7,892","14,701","10,073","14,116","11,890","14,133","13,524","13,562","16,388","11,287","21,394","11,408","40,940","13,401","64,748","14,585","34,281","10,576","21,542","5,675","18,937","5,198","11,607","3,420","2,888","1,672",0,3,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선2~3단계,630,종합운동장,1,0,938,176,"2,733","1,720","7,595","3,793","8,331","7,740","5,115","5,460","3,366","3,359","3,078","3,071","3,747","3,278","3,953","3,748","3,897","3,557","4,097","4,077","5,486","4,341","6,881","6,475","9,092","11,083","5,295","8,173","4,056","4,676","4,080","3,891","3,107","3,024","1,207","1,835",0,9,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선2~3단계,631,삼전,4,0,"3,111",377,"5,315","2,318","14,799","3,330","22,760","8,216","14,424","5,768","7,214","4,146","6,054","4,128","6,432","4,746","6,742","5,115","6,121","5,804","6,187","6,156","7,155","7,389","7,624","11,948","9,811","19,188","5,651","17,088","4,429","9,714","3,504","8,963","2,913","7,075",942,"5,234",0,151,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선2~3단계,632,석촌고분,8,0,"1,967",268,"4,105","1,771","11,918","3,334","19,068","8,951","12,103","6,313","6,213","3,816","5,323","3,571","5,594","4,241","5,667","4,667","5,554","4,754","5,472","5,953","6,233","6,534","7,091","9,390","9,595","16,755","5,147","13,695","3,606","8,681","3,407","7,666","2,520","5,424",875,"3,371",1,16,0,0,0,0,0,0,2020-10-03 09:02:33
2020-09,9호선2~3단계,633,석촌,2,0,"2,345",177,"6,777","1,856","17,457","3,775","22,569","7,926","14,035","7,701","7,650","5,129","7,020","5,127","7,621","5,647","7,911","6,433","7,405","5,976","7,564","6,975","8,917","8,482","10,232","11,788","12,059","20,327","7,549","17,829","6,380","9,431","6,158","9,444","4,916","7,396","1,501","3,359",0,15,0,0,0,0,0,0,2020-10-03 09:02:33
